666, 1651078530325185, 1651078530325201, 16
667, 1651078530337762, 1651078530337778, 16
668, 1651078530350390, 1651078530350406, 16
669, 1651078530363019, 1651078530363035, 16
670, 1651078530375676, 1651078530375692, 16
671, 1651078530388388, 1651078530388404, 16
672, 1651078530403207, 1651078530403223, 16
673, 1651078530415761, 1651078530415777, 16
674, 1651078530428370, 1651078530428386, 16
675, 1651078530440978, 1651078530440994, 16
676, 1651078530453616, 1651078530453632, 16
677, 1651078530466312, 1651078530466328, 16
678, 1651078530479008, 1651078530479024, 16
679, 1651078530491729, 1651078530491745, 16
680, 1651078530504506, 1651078530504522, 16
681, 1651078530517282, 1651078530517298, 16
682, 1651078530532224, 1651078530532238, 14
683, 1651078530545913, 1651078530545929, 16
684, 1651078530558402, 1651078530558418, 16
685, 1651078530570922, 1651078530570938, 16
686, 1651078530583493, 1651078530583508, 15
687, 1651078530596063, 1651078530596078, 15
688, 1651078530608661, 1651078530608676, 15
689, 1651078530621318, 1651078530621333, 15
690, 1651078530634009, 1651078530634024, 15
691, 1651078530646731, 1651078530646746, 15
692, 1651078530661615, 1651078530661630, 15
693, 1651078530674206, 1651078530674221, 15
694, 1651078530686826, 1651078530686841, 15
695, 1651078530699499, 1651078530699514, 15
696, 1651078530712172, 1651078530712187, 15
697, 1651078530724874, 1651078530724889, 15
698, 1651078530737629, 1651078530737644, 15
699, 1651078530750365, 1651078530750380, 15
700, 1651078530763105, 1651078530763120, 15
701, 1651078530775898, 1651078530775914, 16
702, 1651078530790800, 1651078530790815, 15
703, 1651078530804446, 1651078530804461, 15
704, 1651078530816953, 1651078530816968, 15
705, 1651078530829464, 1651078530829478, 14
706, 1651078530842000, 1651078530842015, 15
707, 1651078530854594, 1651078530854609, 15
708, 1651078530867246, 1651078530867261, 15
709, 1651078530879858, 1651078530879874, 16
710, 1651078530897795, 1651078530897811, 16
711, 1651078530910542, 1651078530910558, 16
712, 1651078530925466, 1651078530925483, 17
713, 1651078530938083, 1651078530938099, 16
714, 1651078530950731, 1651078530950747, 16
715, 1651078530963438, 1651078530963471, 33
716, 1651078530976160, 1651078530976176, 16
717, 1651078530988896, 1651078530988911, 15
718, 1651078531001689, 1651078531001706, 17
719, 1651078531014477, 1651078531014493, 16
720, 1651078531028314, 1651078531028330, 16
721, 1651078531041010, 1651078531041026, 16
722, 1651078531055815, 1651078531055831, 16
723, 1651078531068353, 1651078531068368, 15
724, 1651078531080947, 1651078531080963, 16
725, 1651078531093544, 1651078531093560, 16
726, 1651078531106164, 1651078531106180, 16
727, 1651078531118844, 1651078531118859, 15
728, 1651078531131519, 1651078531131535, 16
729, 1651078531144223, 1651078531144238, 15
730, 1651078531156983, 1651078531156999, 16
731, 1651078531169745, 1651078531169761, 16
732, 1651078531184640, 1651078531184656, 16
733, 1651078531197299, 1651078531197316, 17
734, 1651078531209958, 1651078531209974, 16
735, 1651078531222645, 1651078531222661, 16
736, 1651078531235386, 1651078531235402, 16
737, 1651078531248126, 1651078531248142, 16
738, 1651078531260895, 1651078531260911, 16
739, 1651078531273720, 1651078531273736, 16
740, 1651078531287559, 1651078531287575, 16
741, 1651078531300222, 1651078531300238, 16
742, 1651078531315054, 1651078531315070, 16
743, 1651078531327591, 1651078531327607, 16
744, 1651078531340153, 1651078531340169, 16
745, 1651078531352790, 1651078531352806, 16
746, 1651078531365413, 1651078531365428, 15
747, 1651078531378062, 1651078531378077, 15
748, 1651078531397624, 1651078531397640, 16
749, 1651078531410365, 1651078531410381, 16
750, 1651078531423138, 1651078531423154, 16
751, 1651078531435935, 1651078531435951, 16
752, 1651078531452065, 1651078531452081, 16
753, 1651078531464740, 1651078531464756, 16
754, 1651078531477436, 1651078531477451, 15
755, 1651078531490158, 1651078531490173, 15
756, 1651078531503931, 1651078531503946, 15
757, 1651078531516531, 1651078531516547, 16
758, 1651078531529162, 1651078531529178, 16
759, 1651078531541823, 1651078531541839, 16
760, 1651078531554508, 1651078531554524, 16
761, 1651078531567208, 1651078531567224, 16
762, 1651078531583239, 1651078531583256, 17
763, 1651078531595810, 1651078531595826, 16
764, 1651078531608409, 1651078531608425, 16
765, 1651078531621037, 1651078531621053, 16
766, 1651078531633698, 1651078531633729, 31
767, 1651078531646402, 1651078531646418, 16
768, 1651078531659118, 1651078531659133, 15
769, 1651078531671858, 1651078531671874, 16
770, 1651078531684625, 1651078531684640, 15
771, 1651078531697429, 1651078531697444, 15
772, 1651078531713566, 1651078531713581, 15
773, 1651078531726241, 1651078531726257, 16
774, 1651078531738948, 1651078531738963, 15
775, 1651078531751677, 1651078531751692, 15
776, 1651078531765449, 1651078531765464, 15
777, 1651078531778052, 1651078531778067, 15
778, 1651078531790683, 1651078531790699, 16
779, 1651078531803339, 1651078531803355, 16
780, 1651078531816023, 1651078531816038, 15
781, 1651078531828744, 1651078531828760, 16
782, 1651078531844790, 1651078531844805, 15
783, 1651078531857374, 1651078531857389, 15
784, 1651078531870018, 1651078531870034, 16
785, 1651078531882657, 1651078531882673, 16
786, 1651078531895321, 1651078531895337, 16
787, 1651078531908012, 1651078531908028, 16
788, 1651078531920746, 1651078531920763, 17
789, 1651078531933634, 1651078531933650, 16
790, 1651078531946534, 1651078531946550, 16
791, 1651078531959474, 1651078531959490, 16
792, 1651078531972409, 1651078531972425, 16
793, 1651078531985394, 1651078531985410, 16
794, 1651078532000472, 1651078532000488, 16
795, 1651078532014476, 1651078532014492, 16
796, 1651078532030420, 1651078532030436, 16
797, 1651078532043107, 1651078532043123, 16
798, 1651078532055781, 1651078532055797, 16
799, 1651078532068473, 1651078532068488, 15
800, 1651078532081213, 1651078532081229, 16
801, 1651078532093958, 1651078532093974, 16
802, 1651078532106734, 1651078532106750, 16
803, 1651078532119503, 1651078532119519, 16
804, 1651078532132287, 1651078532132303, 16
805, 1651078532145090, 1651078532145106, 16
806, 1651078532157940, 1651078532157956, 16
807, 1651078532170780, 1651078532170795, 15
808, 1651078532183638, 1651078532183654, 16
809, 1651078532196515, 1651078532196531, 16
810, 1651078532209413, 1651078532209429, 16
811, 1651078532222355, 1651078532222371, 16
812, 1651078532235286, 1651078532235302, 16
813, 1651078532248236, 1651078532248252, 16
814, 1651078532263314, 1651078532263330, 16
815, 1651078532277345, 1651078532277361, 16
816, 1651078532293288, 1651078532293304, 16
817, 1651078532305942, 1651078532305977, 35
818, 1651078532319625, 1651078532319642, 17
819, 1651078532332384, 1651078532332400, 16
820, 1651078532345106, 1651078532345121, 15
821, 1651078532357844, 1651078532357860, 16
822, 1651078532370606, 1651078532370621, 15
823, 1651078532383393, 1651078532383409, 16
824, 1651078532396213, 1651078532396229, 16
825, 1651078532409026, 1651078532409041, 15
826, 1651078532421857, 1651078532421873, 16
827, 1651078532434706, 1651078532434722, 16
828, 1651078532447636, 1651078532447653, 17
829, 1651078532460556, 1651078532460572, 16
830, 1651078532473498, 1651078532473514, 16
831, 1651078532486456, 1651078532486472, 16
832, 1651078532499431, 1651078532499447, 16
833, 1651078532514564, 1651078532514580, 16
834, 1651078532529546, 1651078532529562, 16
835, 1651078532542403, 1651078532542419, 16
836, 1651078532558400, 1651078532558416, 16
837, 1651078532571138, 1651078532571154, 16
838, 1651078532583862, 1651078532583877, 15
839, 1651078532596612, 1651078532596628, 16
840, 1651078532609377, 1651078532609392, 15
841, 1651078532820539, 1651078532820556, 17
842, 1651078532834145, 1651078532834161, 16
843, 1651078532847782, 1651078532847798, 16
844, 1651078532861419, 1651078532861434, 15
845, 1651078532875087, 1651078532875102, 15
846, 1651078532888818, 1651078532888833, 15
847, 1651078532902552, 1651078532902568, 16
848, 1651078532916347, 1651078532916363, 16
849, 1651078532930176, 1651078532930191, 15
850, 1651078532944009, 1651078532944024, 15
851, 1651078532964829, 1651078532964845, 16
852, 1651078532977514, 1651078532977528, 14
853, 1651078532990212, 1651078532990227, 15
854, 1651078533002930, 1651078533002945, 15
855, 1651078533018827, 1651078533018844, 17
856, 1651078533031410, 1651078533031426, 16
857, 1651078533044011, 1651078533044027, 16
858, 1651078533056628, 1651078533056644, 16
859, 1651078533069295, 1651078533069312, 17
860, 1651078533081951, 1651078533081968, 17
861, 1651078533094643, 1651078533094659, 16
862, 1651078533107337, 1651078533107353, 16
863, 1651078533120047, 1651078533120063, 16
864, 1651078533132807, 1651078533132822, 15
865, 1651078533145558, 1651078533145574, 16
866, 1651078533158326, 1651078533158342, 16
867, 1651078533171115, 1651078533171130, 15
868, 1651078533183948, 1651078533183964, 16
869, 1651078533196777, 1651078533196815, 38
870, 1651078533213964, 1651078533213981, 17
871, 1651078533226654, 1651078533226670, 16
872, 1651078533239389, 1651078533239405, 16
873, 1651078533252115, 1651078533252131, 16
874, 1651078533264859, 1651078533264874, 15
875, 1651078533280754, 1651078533280769, 15
876, 1651078533293350, 1651078533293366, 16
877, 1651078533305994, 1651078533306010, 16
878, 1651078533318646, 1651078533318662, 16
879, 1651078533331299, 1651078533331316, 17
880, 1651078533343970, 1651078533343986, 16
881, 1651078533356687, 1651078533356703, 16
882, 1651078533369398, 1651078533369413, 15
883, 1651078533382125, 1651078533382142, 17
884, 1651078533394871, 1651078533394888, 17
885, 1651078533407633, 1651078533407649, 16
886, 1651078533420441, 1651078533420456, 15
887, 1651078533433242, 1651078533433257, 15
888, 1651078533446061, 1651078533446076, 15
889, 1651078533461005, 1651078533461021, 16
890, 1651078533474904, 1651078533474920, 16
891, 1651078533487591, 1651078533487607, 16
892, 1651078533500297, 1651078533500313, 16
893, 1651078533513019, 1651078533513036, 17
894, 1651078533525769, 1651078533525785, 16
895, 1651078533541681, 1651078533541696, 15
896, 1651078533554279, 1651078533554295, 16
897, 1651078533566896, 1651078533566912, 16
898, 1651078533579528, 1651078533579544, 16
899, 1651078533592208, 1651078533592224, 16
900, 1651078533604880, 1651078533604896, 16
901, 1651078533617570, 1651078533617709, 139
902, 1651078533632403, 1651078533632526, 123
903, 1651078533646272, 1651078533646410, 138
904, 1651078533661235, 1651078533661358, 123
905, 1651078533677315, 1651078533677452, 137
906, 1651078533693234, 1651078533693356, 122
907, 1651078533706906, 1651078533707042, 136
908, 1651078533721785, 1651078533721906, 121
909, 1651078533735558, 1651078533735696, 138
910, 1651078533753687, 1651078533753809, 122
911, 1651078533767378, 1651078533767515, 137
912, 1651078533782117, 1651078533782238, 121
913, 1651078533795940, 1651078533796078, 138
914, 1651078533810792, 1651078533810914, 122
915, 1651078533826778, 1651078533826914, 136
916, 1651078533842608, 1651078533842742, 134
917, 1651078533856231, 1651078533856368, 137
918, 1651078533870999, 1651078533871121, 122
919, 1651078533884717, 1651078533884852, 135
920, 1651078533899584, 1651078533899728, 144
921, 1651078533913453, 1651078533913591, 138
922, 1651078533928454, 1651078533928576, 122
923, 1651078533942408, 1651078533942546, 138
924, 1651078533960487, 1651078533960608, 121
925, 1651078533976439, 1651078533976577, 138
926, 1651078533992199, 1651078533992322, 123
927, 1651078534005783, 1651078534005921, 138
928, 1651078534020474, 1651078534020595, 121
929, 1651078534034154, 1651078534034291, 137
930, 1651078534048948, 1651078534049070, 122
931, 1651078534062758, 1651078534062896, 138
932, 1651078534077683, 1651078534077804, 121
933, 1651078534096281, 1651078534096419, 138
934, 1651078534111354, 1651078534111476, 122
935, 1651078534131797, 1651078534131933, 136
936, 1651078534146272, 1651078534146393, 121
937, 1651078534159811, 1651078534159948, 137
938, 1651078534174443, 1651078534174564, 121
939, 1651078534188083, 1651078534188220, 137
940, 1651078534202849, 1651078534202970, 121
941, 1651078534216591, 1651078534216729, 138
942, 1651078534231453, 1651078534231576, 123
943, 1651078534245326, 1651078534245463, 137
944, 1651078534260319, 1651078534260440, 121
945, 1651078534277599, 1651078534277737, 138
946, 1651078534292352, 1651078534292477, 125
947, 1651078534306038, 1651078534306178, 140
948, 1651078534324073, 1651078534324195, 122
949, 1651078534337674, 1651078534337811, 137
950, 1651078534352346, 1651078534352468, 122
951, 1651078534366044, 1651078534366181, 137
952, 1651078534380819, 1651078534380940, 121
953, 1651078534394646, 1651078534394783, 137
954, 1651078534409551, 1651078534409673, 122
955, 1651078534426756, 1651078534426893, 137
956, 1651078534441447, 1651078534441568, 121
957, 1651078534455091, 1651078534455228, 137
958, 1651078534469913, 1651078534470034, 121
959, 1651078534483647, 1651078534483783, 136
960, 1651078534498642, 1651078534498764, 122
961, 1651078534512560, 1651078534512697, 137
962, 1651078534530618, 1651078534530751, 133
963, 1651078534544460, 1651078534544597, 137
964, 1651078534559341, 1651078534559462, 121
965, 1651078534576553, 1651078534576690, 137
966, 1651078534591222, 1651078534591342, 120
967, 1651078534604863, 1651078534605000, 137
968, 1651078534619574, 1651078534619694, 120
969, 1651078534633247, 1651078534633383, 136
970, 1651078534648056, 1651078534648176, 120
971, 1651078534661861, 1651078534662026, 165
972, 1651078534676828, 1651078534676950, 122
973, 1651078534690708, 1651078534690844, 136
974, 1651078534705810, 1651078534705931, 121
975, 1651078534726250, 1651078534726387, 137
976, 1651078534740753, 1651078534740874, 121
977, 1651078534754280, 1651078534754418, 138
978, 1651078534768873, 1651078534768994, 121
979, 1651078534782532, 1651078534782685, 153
980, 1651078534797253, 1651078534797374, 121
981, 1651078534811016, 1651078534811153, 137
982, 1651078534825914, 1651078534826035, 121
983, 1651078534839759, 1651078534839896, 137
984, 1651078534854784, 1651078534854905, 121
985, 1651078534872104, 1651078534872240, 136
986, 1651078534886887, 1651078534887008, 121
987, 1651078534900564, 1651078534900701, 137
988, 1651078534918639, 1651078534918760, 121
989, 1651078534932263, 1651078534932400, 137
990, 1651078534946905, 1651078534947025, 120
991, 1651078534960601, 1651078534960737, 136
992, 1651078534975400, 1651078534975581, 181
993, 1651078534993975, 1651078534994114, 139
994, 1651078535011211, 1651078535011333, 122
995, 1651078535024828, 1651078535024965, 137
996, 1651078535039624, 1651078535039746, 122
997, 1651078535053342, 1651078535053480, 138
998, 1651078535068268, 1651078535068389, 121
999, 1651078535082088, 1651078535082225, 137

